"guid";"company_name";"entity_type";"std";"phone";"street";"city";"region";"country";"email"
"F85CA5B7-E9EB-14D7-EF2E-CF187C484A59";"NUNC";"INCORPORATED";"INC";"1-348-736-9256";"3931 Magna Avenue";"Veerle";"Antwerpen";"Georgia";"sit.amet@pedePraesent.edu"
"6E6DD3AB-1C76-52E9-540F-DE7D01C963FE";"FACILISIS SUSPENDISSE";"ASSOCIATES";"";"(220) 112-1162";"7417 Dictum St.";"Campinas";"São Paulo";"Malta";"non@consectetuer.edu"
"2A6ED5CA-0A58-77CB-DACE-2D262731A30C";"NON BIBENDUM SED";"CORP.";"CO";"1-829-558-3236";"Ap #908-7503 Nec St.";"Norfolk";"VA";"Uruguay";"ipsum@orcilobortisaugue.com"
"7106CA71-5069-EE9D-CE69-20F11DFA051D";"ORCI";"ASSOCIATES";"";"821-6053";"721-3190 Egestas. Avenue";"Terneuzen";"Zl";"Mexico";"dictum@nonummy.com"
"349B39CC-F009-1ADC-8DD6-FFAC03782EF0";"PROIN NISL SEM";"PC";"";"724-0495";"9450 Malesuada Avenue";"Mackay";"Queensland";"Heard Island and Mcdonald Islands";"dui.Suspendisse@Donecsollicitudinadipiscing.co.uk"
"96FD4B76-5260-7B53-12AD-3870F6547F43";"MAGNA MALESUADA";"INCORPORATED";"INC";"415-6043";"Ap #565-5872 Est. St.";"Bida";"Niger";"Malawi";"bibendum.fermentum@imperdietnon.org"
"CD37A293-2C06-719B-7C1A-122612EB9771";"SED DICTUM ELEIFEND";"LLC";"LLC";"1-781-695-3970";"219-7819 Urna. Road";"Bremerhaven";"HB";"French Guiana";"non@infelisNulla.org"
"CB880AEE-8076-7909-563C-CFF9454F102A";"VIVAMUS MOLESTIE";"LTD";"LLC";"321-8638";"Ap #174-1888 Sem St.";"Tamworth";"NSW";"Niger";"iaculis.enim.sit@lobortismaurisSuspendisse.net"
"1CFCFF65-2BD4-19FF-79B4-28F1A1C99A28";"AMET NULLA";"LLC";"LLC";"469-8838";"P.O. Box 523, 8242 Bibendum St.";"Belfast";"Ulster";"Sao Tome and Principe";"nascetur@turpis.com"
"5B436A43-2233-B731-34EE-39C3A8E71E3B";"QUIS";"LTD";"LLC";"919-0053";"P.O. Box 576, 8022 Enim St.";"Worcester";"Massachusetts";"Korea, North";"dictum@tinciduntaliquamarcu.edu"
"546C7FA3-3010-CA6F-DDFF-0AB2F656DF95";"ELEMENTUM SEM VITAE";"CONSULTING";"";"(305) 183-7792";"P.O. Box 499, 1614 Nisi. Rd.";"Okigwe";"IM";"Heard Island and Mcdonald Islands";"euismod.enim.Etiam@imperdiet.ca"
"6D9C20A2-4C0D-51D4-5935-92554D9BAA3B";"TELLUS NUNC";"CONSULTING";"";"1-558-254-4459";"8898 Sed Road";"Orsara di Puglia";"Puglia";"Wallis and Futuna";"ante@Vivamusnibhdolor.edu"
"FD2FE89C-6AF5-7261-FADE-B2E0B9850B15";"LIBERO ET";"FOUNDATION";"";"826-7814";"P.O. Box 119, 7147 Urna. St.";"Galway";"C";"Estonia";"auctor.non@blanditviverra.net"
"7C85E431-61C4-F6F3-8F39-5300170B154C";"AMET CONSECTETUER";"LTD";"LLC";"320-5707";"P.O. Box 603, 9351 Sollicitudin Street";"Istanbul";"Ist";"Côte D'Ivoire (Ivory Coast)";"ipsum@gravidaPraesent.edu"
"8AA7321F-2F5F-05A8-4C54-3E9BF5FCA74C";"ENIM CONDIMENTUM";"INSTITUTE";"INC";"(997) 442-1606";"P.O. Box 890, 5845 Eu Avenue";"Cedar Rapids";"IA";"Congo (Brazzaville)";"Cras@neccursusa.net"
"7FBFF3F5-EC4B-ED02-ADFA-7FC1921DE4F4";"DONEC FELIS";"ASSOCIATES";"";"1-923-865-3140";"P.O. Box 845, 9929 Pharetra Avenue";"Welland";"ON";"Liechtenstein";"Curabitur@Curabiturutodio.net"
"F1D6FAB3-2AE8-41E9-2F02-28A9BB788FF6";"LACINIA AT";"INCORPORATED";"INC";"(993) 980-0496";"7444 Leo, St.";"Bangor";"ME";"Somalia";"ac.turpis@nislelementumpurus.net"
"CE10D696-4071-479B-9357-C78038B3ABA8";"DUI CRAS";"INDUSTRIES";"INC";"1-307-606-6705";"P.O. Box 103, 9044 Et, Ave";"Rennes";"Bretagne";"South Georgia and The South Sandwich Islands";"eu@magnisdis.co.uk"
"328974FF-BE7F-90CB-CD2A-6BC325696052";"VOLUTPAT NULLA";"INCORPORATED";"INC";"665-2405";"Ap #323-914 Sed Rd.";"Dublin";"L";"Papua New Guinea";"adipiscing@nisiAeneaneget.edu"
"EE443905-1A3B-EA5D-E334-35B205E09225";"LECTUS PEDE";"ASSOCIATES";"";"1-404-879-8414";"6083 Ac St.";"Mercedes";"H";"Bolivia";"Fusce@faucibus.net"
"743F60B0-8871-8BD4-7DCE-059BE8416AD1";"DONEC";"LIMITED";"LLC";"(399) 292-2688";"P.O. Box 716, 306 Ligula. St.";"San Sebastiano al Vesuvio";"Campania";"Korea, North";"consectetuer.ipsum.nunc@dolorFuscemi.edu"
"DB38F43D-AB47-AB78-1DA9-C4287720842F";"INTEGER SEM";"INSTITUTE";"INC";"763-4807";"Ap #992-8598 Tempus, St.";"Kano";"Kano";"Uzbekistan";"vel.lectus.Cum@Loremipsumdolor.org"
"BB7A4F69-2C7D-CF01-A8C9-CC04A091C949";"LIBERO";"INC.";"INC";"706-9890";"419-7376 Primis Road";"Cappelle sul Tavo";"ABR";"Paraguay";"sem.egestas.blandit@anunc.ca"
"7CD43D94-9276-F088-5183-13CFFF54A6CC";"DONEC EST";"FOUNDATION";"";"295-7607";"9644 Sed Rd.";"Frankenthal";"Rhineland-Palatinate";"Mozambique";"nibh.dolor@laoreetposuereenim.edu"
"50AE8CED-5B35-C621-BF71-866EAB29EF29";"CONVALLIS";"PC";"";"1-641-410-9635";"Ap #663-195 Nulla Road";"Igboho";"OY";"Germany";"Sed@ultrices.org"
"A7D5E34E-8ECF-4E8D-FFCA-61C438096307";"FEUGIAT LOREM";"LTD";"LLC";"(978) 114-0395";"4139 Dui. Rd.";"Przemy?l";"PK";"Albania";"nec.imperdiet@risusat.com"
"B99C2774-ABFE-04CD-4B79-61010ABA2139";"NON EGESTAS";"INDUSTRIES";"INC";"(893) 598-9387";"P.O. Box 576, 9430 Mollis. St.";"Cartagena";"MU";"Qatar";"Curabitur@lacinia.co.uk"
"C63C15B2-9A53-AEDE-C495-74E586F9F494";"FACILISIS";"CORP.";"CO";"694-9622";"P.O. Box 173, 8661 In Rd.";"Saint-Laurent";"QC";"Guadeloupe";"posuere.cubilia.Curae@ametconsectetuer.net"
"2E1DE79C-1B2B-85F2-F938-E0D8C354D873";"RISUS QUISQUE LIBERO";"FOUNDATION";"";"686-7240";"1485 Arcu St.";"Pozant?";"Ada";"Colombia";"risus.Nunc@nequeetnunc.edu"
"6658AB05-C39D-80EB-4711-00B8ECBCA709";"DUI";"INC.";"INC";"950-1634";"8576 A, St.";"Thame";"OX";"Saint Martin";"sagittis@adipiscingenim.co.uk"
"486D65EC-1CE0-E35D-357C-022EF9B086A4";"CURSUS";"INCORPORATED";"INC";"1-913-622-8698";"Ap #509-8134 Non, Ave";"Telde";"Canarias";"Grenada";"ipsum.Curabitur@vel.co.uk"
"BDA882DD-25DC-44C5-9708-583C8B8F5F2D";"NULLAM VELIT";"LIMITED";"LLC";"(822) 170-6607";"9956 Nam Avenue";"Hervey Bay";"Queensland";"Antarctica";"Fusce@sapienCras.com"
"27FBF8F6-3C46-3292-79B7-16FDC2515EE4";"LIBERO MAURIS";"PC";"";"1-362-478-7374";"5591 Sapien Street";"Curitiba";"Paraná";"Northern Mariana Islands";"Sed.neque.Sed@dictumProineget.org"
"75E84AB8-E092-6405-7853-9D7A3C9FA4DC";"URNA NEC LUCTUS";"INSTITUTE";"INC";"391-2916";"7238 Nascetur Rd.";"Cork";"Munster";"Niue";"in@purus.co.uk"
"1EDDFDE5-1C0A-0E29-76FD-2FD65010A55B";"SIT AMET";"ASSOCIATES";"";"1-703-284-8047";"Ap #424-7878 Dapibus Street";"Altavilla Irpina";"Campania";"Uruguay";"amet.orci.Ut@magnisdisparturient.org"
"A62056FA-347E-FDB4-15E0-14201D54A264";"IN";"INSTITUTE";"INC";"1-812-207-7842";"Ap #483-2177 Elementum St.";"Crystal Springs";"Alberta";"Samoa";"lobortis.quam.a@feugiattellus.edu"
"B25C4E9F-6EDD-79DC-4362-DC3EFE3AA604";"CONSEQUAT AUCTOR NUNC";"LLP";"LLC";"1-192-491-7512";"Ap #966-8118 Eu St.";"Camrose";"Alberta";"Bulgaria";"Nunc@ametconsectetueradipiscing.com"
"06727D7F-3795-6BDF-228F-9541796C059B";"NEC METUS FACILISIS";"LTD";"LLC";"(346) 133-6013";"P.O. Box 273, 3363 Enim, Road";"Lakewood";"CO";"Saint Helena, Ascension and Tristan da Cunha";"Quisque.tincidunt.pede@nascetur.net"
"0C9CC545-2447-9652-BBAF-58AD64ABD5E9";"AUGUE";"INDUSTRIES";"INC";"1-245-772-1170";"Ap #919-1482 Nec, St.";"Port Augusta";"South Australia";"Cayman Islands";"in@Proinnonmassa.edu"
"D63BF3AB-D447-3B8A-1E3E-488955942B7C";"MOLLIS DUIS";"LLC";"LLC";"842-9419";"Ap #277-8204 Ornare St.";"Duque de Caxias";"RJ";"Afghanistan";"imperdiet.dictum@aliquet.co.uk"
"87814F3C-5B8B-C533-C997-EC75C45F2B75";"AT PEDE";"INC.";"INC";"641-4430";"P.O. Box 138, 8903 Fusce Road";"Uyo";"Akwa Ibom";"Paraguay";"vulputate.mauris.sagittis@magna.ca"
"5970DEA8-6D7F-1353-5A4B-77EE2E733ACE";"ID";"CORPORATION";"CO";"1-159-694-3665";"Ap #535-3117 Arcu. Street";"Eugene";"Oregon";"Haiti";"semper.et@tristiqueaceleifend.ca"
"2416B54E-8140-0A09-E3FD-81414C7A0E74";"AC LIBERO";"INCORPORATED";"INC";"1-974-847-8158";"215-4643 Justo Rd.";"Mesa";"AZ";"French Polynesia";"Maecenas.mi.felis@ultrices.co.uk"
"42418FA4-FC4B-984C-4331-CBB471E30E08";"FAUCIBUS ORCI LUCTUS";"CORPORATION";"CO";"1-325-363-7251";"P.O. Box 628, 3142 Lacus. Avenue";"Melville";"Western Australia";"Reunion";"Duis@enimmi.com"
"FC9E547E-9B37-B7D5-A0BE-162540B677B9";"AUGUE EU TEMPOR";"INC.";"INC";"1-380-376-8524";"Ap #495-410 Vitae St.";"Gda?sk";"Pomorskie";"Saint Martin";"varius.ultrices@at.edu"
"82EE21F6-7FF5-52A8-A68F-B71C8E9D99FC";"NON MASSA NON";"INCORPORATED";"INC";"1-214-462-6056";"P.O. Box 296, 4474 Pellentesque Rd.";"Great Falls";"MT";"Cocos (Keeling) Islands";"eu.ligula.Aenean@ametluctus.co.uk"
"83B86EFF-8B6D-9EAA-4707-88F337E42CBC";"TEMPOR ARCU";"ASSOCIATES";"";"1-453-858-5222";"Ap #125-5896 Luctus St.";"Buguma";"Rivers";"Comoros";"dolor.sit.amet@risusquisdiam.co.uk"
"ACF521B4-2C06-244F-CA34-97F913046434";"TORTOR";"ASSOCIATES";"";"1-252-626-8170";"7893 Lorem, St.";"Maranguape";"CE";"Belize";"Nulla@vitae.net"
"C51D0AD7-1F55-C7DC-DF04-C2E3CBF1EC39";"PELLENTESQUE ULTRICIES DIGNISSIM";"LIMITED";"LLC";"1-479-864-4412";"P.O. Box 607, 8367 Magna, Road";"Terneuzen";"Zeeland";"Palau";"enim@velturpis.com"
"8CA19A24-990D-C846-0EA0-273553F3CEC9";"TEMPOR AUGUE";"LIMITED";"LLC";"615-4775";"741-4214 Tincidunt Road";"Katsina";"Katsina";"Tonga";"at.iaculis@nibh.edu"
"0E42E3A5-3DA0-2E6D-EF2B-97E70AA461A3";"RUTRUM";"CORP.";"CO";"790-5325";"7814 Massa. Street";"Fauglia";"TOS";"Faroe Islands";"aliquam.enim.nec@vitae.org"
"B75E7435-2569-9B3A-AE78-5F287735DADA";"PHASELLUS AT AUGUE";"INSTITUTE";"INC";"(228) 161-9820";"P.O. Box 581, 5571 Elementum, Avenue";"Leganés";"Madrid";"Haiti";"ipsum@lacusAliquam.org"
"10745671-C8E6-DC38-45FA-2CE276BF9CBA";"MI LACINIA";"INSTITUTE";"INC";"1-953-582-1043";"P.O. Box 255, 7913 Tempor Ave";"Colombes";"Île-de-France";"Croatia";"nunc@adipiscinglacus.net"
"65E7CE0E-5618-DD5C-BFB0-7B1DBD25F2E6";"VITAE";"COMPANY";"CO";"1769694";"Ap #812-9631 Pharetra. Road";"Wyoming";"Wyoming";"Paraguay";"eros@ipsumprimisin.net"
"E1FEAC7D-5EB2-F58D-4D81-A6DB258629FA";"SIT";"PC";"";"1820705";"P.O. Box 722, 4423 Bibendum Avenue";"Casper";"Wyoming";"Russian Federation";"aliquet.diam@risus.edu"
"5008F418-7BF8-460F-34DD-C490E197D872";"UT MI DUIS";"LIMITED";"LLC";"1-104-503-7456";"P.O. Box 560, 4597 Arcu Street";"Wagga Wagga";"New South Wales";"Yemen";"erat.semper@leoMorbi.co.uk"
"346E0028-631F-42FE-D0D7-1B30B7335649";"DONEC NIBH";"LLC";"LLC";"1-779-539-0447";"308-5852 Dui St.";"Wabamun";"Alberta";"Panama";"a@nascetur.edu"
"67D5049D-9E59-D430-7FBF-59536D6FF760";"SOCIIS NATOQUE PENATIBUS";"FOUNDATION";"";"(298) 726-2469";"Ap #588-7738 In Rd.";"Rotorua";"NI";"Norfolk Island";"non.feugiat@eu.edu"
"5D52233C-CEE4-9273-6A9F-EAD723C620AA";"GRAVIDA ALIQUAM";"COMPANY";"CO";"1-279-820-7491";"P.O. Box 522, 9852 Tristique Avenue";"San Rafael";"A";"Cape Verde";"et.magnis.dis@liberoMorbiaccumsan.com"
"E4E458B8-DF53-4768-C47A-A3D899847C32";"AENEAN SED PEDE";"COMPANY";"CO";"804-4501";"840-2537 Erat Street";"Palma de Mallorca";"Illes Balears";"Nigeria";"volutpat.Nulla.dignissim@Quisqueac.co.uk"
"0E5B75DC-0066-CE6B-7233-E44D6183DA20";"LIBERO LACUS VARIUS";"ASSOCIATES";"";"1-258-602-4531";"Ap #655-1711 Curabitur St.";"Bossi?re";"NA";"Canada";"imperdiet.erat@scelerisqueneque.org"
"DEAC2CA0-43F8-ED8D-9F6E-3613D31A382C";"EGESTAS NUNC";"LIMITED";"LLC";"1-939-735-4437";"Ap #862-490 Tortor. Av.";"Paderborn";"NW";"French Polynesia";"ligula.Nullam@tellusfaucibus.org"
"E35A2ED3-99B4-84B8-84DF-E4C0895A065B";"SED";"COMPANY";"CO";"1-713-279-5227";"Ap #260-4093 Ac Road";"Bhilai";"Chhattisgarh";"Cape Verde";"Etiam@justo.org"
"FCE5C261-102A-CDD3-649B-FB3651B5AB64";"TORTOR NIBH";"LLP";"LLC";"(286) 137-7628";"Ap #722-2697 Sit St.";"Kelowna";"British Columbia";"Saint Barthélemy";"ac.nulla@tristiquesenectuset.com"
"22BB56F5-6D5F-3D17-1E47-0493B0248FE0";"NEC TEMPUS MAURIS";"CONSULTING";"";"1-433-434-6235";"714-2899 Morbi Rd.";"Hulst";"Zeeland";"Antarctica";"Duis.volutpat.nunc@a.ca"
"44D5A9FF-5E0B-F45A-38F7-1F0333132867";"DUI";"INCORPORATED";"INC";"1696047";"Ap #637-5161 Phasellus Av.";"Penrith";"NSW";"Brunei";"lacus@ipsumdolor.co.uk"
"E3E484B0-890B-FAC4-0933-8E7F2E6F4BBA";"IN";"FOUNDATION";"";"1-375-869-3663";"6784 Urna Rd.";"Tucson";"AZ";"South Africa";"metus@Nullafacilisi.edu"
"DC2D4751-707A-3213-051B-F4817A82B156";"EST";"CORP.";"CO";"1437144";"6218 Facilisis Rd.";"Hawera";"North Island";"Nicaragua";"massa@Integertincidunt.ca"
"82CE5B7B-56FA-00E6-77FA-7B55E8E5F8F2";"ALIQUAM ADIPISCING LOBORTIS";"CORP.";"CO";"1-736-976-0862";"2960 Nibh Rd.";"?mamo?lu";"Ada";"Virgin Islands, United States";"ante.blandit@Suspendisseacmetus.org"
"09C4B01B-D604-299C-B853-859E0342F4B0";"EU";"INDUSTRIES";"INC";"1-251-724-2699";"P.O. Box 613, 9745 Tellus. Avenue";"Wa?brzych";"DS";"Venezuela";"euismod.urna.Nullam@pharetra.net"
"D1F771F7-ED74-834D-E85A-9FB9E9B135BA";"IN";"LLC";"LLC";"1-280-273-5616";"746-8670 Egestas Avenue";"Wick";"Caithness";"Singapore";"diam.Duis@diamat.com"
"8052CA14-E911-2183-1F08-ECF841EBD420";"TELLUS SEM";"LLC";"LLC";"1-190-292-4883";"365-9024 Primis St.";"Caruaru";"Pernambuco";"Costa Rica";"purus.mauris@sitamet.com"
"E95270FE-D362-AE3A-30AD-3D219225F212";"ORCI";"INC.";"INC";"(747) 184-9653";"8139 Ac St.";"Columbus";"Ohio";"Papua New Guinea";"primis.in@sit.co.uk"
"BE95DD76-8164-8CF2-F2FD-D7CDCAD0433D";"AC MATTIS ORNARE";"INSTITUTE";"INC";"445-0273";"4313 Rutrum Street";"Varanasi";"Uttar Pradesh";"Cook Islands";"justo@dictumeuplacerat.ca"
"EACD48B7-BD30-36A0-DA4D-0C55E863795F";"A";"LLC";"LLC";"1-452-703-8757";"P.O. Box 702, 6401 Vitae, St.";"Betim";"MG";"Benin";"amet.dapibus@erat.com"
"6F3BED9C-3306-6C85-84B2-B7A73A2109E4";"LIBERO AT AUCTOR";"PC";"";"1-542-437-1822";"P.O. Box 320, 1831 Ut Avenue";"Minitonas";"Manitoba";"Yemen";"mattis@arcu.ca"
"ACBBFF88-BD21-34CE-879B-741668C965A7";"UT QUAM";"LTD";"LLC";"1-163-125-1509";"Ap #287-7344 Nam St.";"Istanbul";"Ist";"Viet Nam";"risus.odio@enim.com"
"EE8B8FD5-E3DA-34B8-42A6-13F7792E1D17";"NUNC";"INC.";"INC";"1-193-700-0983";"364-4739 Faucibus Rd.";"Ajmer";"RJ";"Pitcairn Islands";"ullamcorper@viverraDonectempus.ca"
"8D009676-BC7C-B990-02C8-21608BDEDFC5";"LUCTUS";"FOUNDATION";"";"1-729-206-6043";"701-9946 Id, St.";"Moustier-sur-Sambre";"NA";"Yemen";"sit@Suspendissesagittis.org"
"05BEC68A-83E4-5018-6A50-8B42FB32F4BC";"QUIS DIAM";"CORP.";"CO";"1-167-823-7517";"P.O. Box 903, 1639 Montes, Rd.";"Radom";"MA";"Congo (Brazzaville)";"urna.nec@Donec.net"
"9FE8F12F-5418-8520-D68D-422877F7F8E4";"DIAM PROIN";"INSTITUTE";"INC";"375-3773";"P.O. Box 245, 4286 Bibendum. Road";"Haguenau";"Alsace";"Malawi";"feugiat.tellus.lorem@Proin.edu"
"B9402438-ADA9-019C-39BE-723814C69340";"FELIS";"INCORPORATED";"INC";"1-779-737-3540";"1248 Magna St.";"Weyburn";"Saskatchewan";"Cayman Islands";"facilisis.vitae@mollis.ca"
"594CFD5C-04C6-632D-9B16-4C84BB3098B9";"NUNC INTERDUM FEUGIAT";"CONSULTING";"";"390-8312";"389-6668 Vivamus Av.";"Cleveland";"OH";"Hong Kong";"malesuada.Integer@rutrummagna.co.uk"
"3209760A-1AD9-13C7-FEC0-B88E6B6898D2";"AMET FAUCIBUS UT";"CORPORATION";"CO";"401-9111";"P.O. Box 805, 511 Tincidunt, Av.";"Dublin";"L";"Greece";"lobortis@ametluctusvulputate.ca"
"A83D6C92-CED4-6E39-51DD-62EF40AD131B";"NEQUE SED SEM";"LLP";"LLC";"1-348-310-2491";"Ap #692-4069 In Street";"Istanbul";"Ist";"Sweden";"orci.Phasellus.dapibus@Quisque.edu"
"30A34D2F-4B80-1FEC-BB28-4C9F2D4983F3";"MAGNA SUSPENDISSE";"PC";"";"781-4565";"P.O. Box 384, 3670 Adipiscing, Road";"Kingston";"Ontario";"Slovakia";"aliquet@diam.ca"
"5B9B441C-0C7E-4E21-B6C1-89C68302D004";"EUISMOD";"CONSULTING";"";"418-5900";"P.O. Box 269, 2317 Tristique Street";"Vienna";"Vienna";"Vanuatu";"dolor@velit.com"
"BED74B90-15E4-6B1F-6CEC-A86C7A696602";"RISUS QUISQUE";"INSTITUTE";"INC";"466-3099";"Ap #240-9751 Nisl Ave";"Drancy";"Île-de-France";"Solomon Islands";"blandit@luctusutpellentesque.com"
"0244F4BD-4DF0-3B2E-53FA-B56E5F1C2D75";"BLANDIT";"ASSOCIATES";"";"1-602-991-6523";"198-7299 Mi Street";"Lagos";"LA";"Isle of Man";"condimentum.eget@interdum.co.uk"
"C385A2DB-5752-D2A4-4614-E8F1D66E80F3";"AENEAN";"LTD";"LLC";"387-9129";"P.O. Box 803, 1868 Cras Avenue";"Lauro de Freitas";"BA";"Gambia";"aliquam.eu@sollicitudinorcisem.org"
"A815E6EF-2F9F-42EC-F215-B2B47A2EA915";"NULLA DIGNISSIM MAECENAS";"INC.";"INC";"1-273-831-0513";"P.O. Box 751, 9065 Nisi. Rd.";"Concepción";"San José";"Argentina";"Donec.tincidunt@estmaurisrhoncus.net"
"36569187-0833-1E4E-F945-245286F9566A";"QUIS";"CONSULTING";"";"1-855-676-7912";"4259 Risus. St.";"Mielec";"Podkarpackie";"Chile";"metus.sit.amet@egestas.org"
"2545C7FE-8008-6512-1DB1-BD423E96623C";"URNA NULLAM";"CORP.";"CO";"(772) 179-9656";"7573 Turpis Ave";"Fogo";"NL";"Antigua and Barbuda";"sagittis@mauris.com"
"49A639A2-117A-C912-4941-AAE390798915";"PORTTITOR";"COMPANY";"CO";"813-4301";"301-5188 Nonummy Rd.";"Eugene";"Oregon";"Saint Vincent and The Grenadines";"luctus@gravidamaurisut.org"
"301243B5-EF63-FB46-E698-5FE29413EBFB";"ID RISUS QUIS";"COMPANY";"CO";"(591) 582-4616";"P.O. Box 689, 2386 Facilisis Avenue";"Marbella";"Andalucía";"Dominica";"faucibus.leo@vestibulummassarutrum.com"
"06718E11-D899-3D7B-7CDD-7DA3D5E95B5B";"LUCTUS FELIS";"INDUSTRIES";"INC";"923-4273";"2494 Felis. Rd.";"Grave";"Noord Brabant";"Philippines";"eget.magna@sem.org"
"0D040534-69FE-FC9A-CCDA-ACB8982F9550";"TELLUS IMPERDIET NON";"CONSULTING";"";"1-465-767-7613";"3921 Scelerisque Avenue";"Clydebank";"DN";"Venezuela";"semper@Donecatarcu.ca"
"3E866B32-AC0C-D87D-2EE6-3B3C4B1F5947";"NON CURSUS NON";"INDUSTRIES";"INC";"1-230-227-4664";"504-3347 Felis Road";"Grafton";"NSW";"Malta";"a.scelerisque.sed@nonummyipsum.org"
"C7328D27-BD0D-10B2-B17D-95C05379F3E0";"AUCTOR";"INCORPORATED";"INC";"602-9662";"Ap #624-2807 At, Avenue";"Maracanaú";"Ceará";"Guinea-Bissau";"cursus@utdolor.co.uk"
"ADFBB2FC-CC7C-1D50-0F67-B0C9F6FAA3CD";"PLACERAT AUGUE";"LIMITED";"LLC";"554-5249";"Ap #181-4074 Vestibulum Ave";"Belfast";"U";"Fiji";"lorem.eu@urnajusto.co.uk"
"30DE7F73-71E4-B484-5CA5-178D8236717C";"SED EST NUNC";"CORP.";"CO";"1-510-343-9223";"P.O. Box 367, 366 Augue Ave";"Tauranga";"NI";"Eritrea";"Integer.vitae@ipsumdolorsit.com"
"9CA8E538-B2D3-7232-7EE9-0EBEC0166D88";"ANTE";"CONSULTING";"";"1-687-879-7161";"P.O. Box 833, 3888 Massa. Avenue";"Reims";"CH";"Viet Nam";"mollis.vitae.posuere@adipiscingelitCurabitur.co.uk"
"D2D37EC8-E7BB-6231-30E3-FB72FEE595C7";"MORBI VEHICULA PELLENTESQUE";"PC";"";"831-3672";"P.O. Box 343, 4982 Mollis St.";"Eugene";"Oregon";"Saudi Arabia";"Cras.eget.nisi@loremacrisus.org"
"02005409-EAFC-DAC6-847F-4DEF3D5EC301";"FELIS PURUS AC";"LIMITED";"LLC";"1-128-445-5481";"9103 Aenean Road";"Canoas";"Rio Grande do Sul";"Sri Lanka";"eu@erat.net"
"CA2930DF-E1D3-B63D-16AC-7B65B993DA25";"FRINGILLA";"CONSULTING";"";"1-703-596-3095";"P.O. Box 177, 2971 Proin Avenue";"Paranaguá";"PR";"Haiti";"Phasellus@estarcuac.com"
"AC82707B-1834-6B5F-3B43-D9F119115A07";"FRINGILLA";"LLC";"LLC";"397-5155";"Ap #401-1577 Mauris, St.";"Konin";"WP";"San Marino";"massa@nullaIn.net"
"1341775C-DBC0-F872-BAD1-45AA48AFAF3A";"QUIS URNA NUNC";"LLC";"LLC";"1-616-908-3904";"412-1975 Et Road";"Vienna";"Wie";"Trinidad and Tobago";"dui.semper@Crasvehicula.co.uk"
"4001F279-8E32-9BD5-E891-7C02C41230C3";"ULTRICES";"FOUNDATION";"";"1-627-757-9132";"6321 Scelerisque Avenue";"Timaru";"SI";"Andorra";"justo.Praesent@penatibus.org"
"C9F46394-925A-637F-5061-99EB4D52BCDC";"ARCU";"PC";"";"498-2809";"956-6594 In St.";"Belém";"Pará";"Heard Island and Mcdonald Islands";"at.risus.Nunc@sapienNuncpulvinar.org"
"97BA8161-9BC5-F35F-EC05-E474612FDEAE";"VEL MAURIS";"INSTITUTE";"INC";"1-255-543-1838";"P.O. Box 198, 5270 Auctor Rd.";"Santa Cruz de Tenerife";"CN";"South Africa";"Aenean.sed@euenim.ca"
"7AE82BFD-614B-E1F6-EC72-0D5896892A84";"GRAVIDA";"INCORPORATED";"INC";"326-9291";"2239 Bibendum Rd.";"Bareilly";"Uttar Pradesh";"Lithuania";"nonummy.ipsum.non@vitaeorciPhasellus.edu"
"C74E414C-9F77-D38C-2908-E5E4C1BACDF4";"METUS VIVAMUS EUISMOD";"LTD";"LLC";"1863853";"Ap #378-6954 Eget, St.";"Lakeshore";"Ontario";"Guatemala";"sit.amet.consectetuer@tortorNunccommodo.edu"
"DF9E81A3-EC18-27C8-EDCE-5F9B52C2596E";"INTERDUM";"CONSULTING";"";"209-8386";"2963 Est, Avenue";"Vitória da Conquista";"BA";"Western Sahara";"leo.in.lobortis@natoquepenatibus.ca"
"4FAB5ACF-A357-A171-32B3-6DA90FF4EA88";"VEL ARCU";"PC";"";"1-660-873-4858";"P.O. Box 477, 1276 Tortor St.";"Bonvicino";"Piemonte";"Svalbard and Jan Mayen Islands";"Pellentesque.ultricies.dignissim@Vestibulumanteipsum.org"
"E2EFAEFC-4D85-7A8E-2987-A706921093F7";"AT PRETIUM ALIQUET";"CONSULTING";"";"1-504-260-8863";"Ap #779-6025 Vel St.";"Grand Island";"NE";"Norfolk Island";"sagittis.augue.eu@sociosqu.co.uk"
"3825C1B5-C785-DA74-352D-F5761645B7DD";"LUCTUS IPSUM";"FOUNDATION";"";"1-860-968-5472";"2247 Nisi St.";"Kent";"British Columbia";"Taiwan";"Sed.eget.lacus@Maecenas.net"
"156DDA5B-12CA-7A73-FBBF-8290A7A39E46";"AUGUE EU";"CONSULTING";"";"1-729-884-5789";"9616 Donec Road";"Mérignac";"AQ";"Uzbekistan";"tincidunt.adipiscing@fermentum.org"
"5C2CF4FD-33F6-42C9-8E56-4E3E486DCE37";"METUS FACILISIS";"CORPORATION";"CO";"862-3812";"728-7392 Ligula. Street";"Van";"Van";"Guinea";"egestas@id.co.uk"
"8F509908-F361-3AF9-4A9B-10145BC13885";"DUI CUM";"CORPORATION";"CO";"1-542-216-0866";"P.O. Box 855, 5296 Pede Rd.";"Girona";"CA";"South Sudan";"non@dui.ca"
"4E4156D6-1D02-1B83-5C1A-2DD088EABF20";"MALESUADA VEL CONVALLIS";"LLC";"LLC";"1-141-158-4211";"4494 Dictum St.";"Guadalupe";"SJ";"Afghanistan";"Duis@blanditviverraDonec.net"
